PATH,TRUTH,DISTANCE_TRUTH,PREDICTED,DETECTED_NEARBY,H0 TOA,H1 TOA,H2 TOA,H3 TOA,ALL_VALID,H0 VALID,H1 VALID,H2 VALID,H3 VALID,H0 REASON,H1 REASON,H2 REASON,H3 REASON,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY,H0 NEARBY_VALID,H1 NEARBY_VALID,H2 NEARBY_VALID,H3 NEARBY_VALID,H0 DELTA_T,H1 DELTA_T,H2 DELTA_T,H3 DELTA_T
H0_Closest_10FT_epoch_63,,10FT,0,False,0.21360856174999998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01394944,,,
H0_Closest_10FT_epoch_64,,10FT,0,False,1.42738648175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01310464,,,
H0_Closest_10FT_epoch_65,,10FT,0,False,0.6133909617500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01440128,,,
H0_Closest_10FT_epoch_66,,10FT,0,False,1.8132104817499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01223808,,,
H0_Closest_10FT_epoch_67,,10FT,0,False,0.86519256175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01284224,,,
H0_Closest_10FT_epoch_68,,10FT,0,False,0.046726001749999996,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01410432,,,
H0_Closest_10FT_epoch_69,,10FT,0,False,1.1749858417499999,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.016288,,,
H0_Closest_10FT_epoch_70,,10FT,0,False,0.26364888175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01310592,,,
H0_Closest_10FT_epoch_71,,10FT,0,False,1.37716184175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01378048,,,
H0_Closest_10FT_epoch_72,,10FT,0,False,0.46554072175000005,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.03127936,,,
H0_Closest_10FT_epoch_73,,10FT,0,False,1.65421528175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01422464,,,
H0_Closest_10FT_epoch_74,,10FT,0,False,0.70095192175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01442176,,,
H0_Closest_10FT_epoch_75,,10FT,0,False,1.75606104175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01284608,,,
H0_Closest_10FT_epoch_76,,10FT,0,False,0.8338325617500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01386496,,,
H0_Closest_10FT_epoch_77,,10FT,0,False,1.99979608175,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01236608,,,
H0_Closest_10FT_epoch_78,,10FT,0,False,1.07073240175,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.01500544,,,
H0_Closest_10FT_epoch_79,,10FT,0,False,0.21851992174999998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01286144,,,
